scaffold_id	locus	v_calls	j_calls	n_pad
TRA_11896	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ22*01	0
TRA_11897	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ15*01	0
TRA_11898	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ52*01	0
TRA_11899	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ26*01	0
TRA_11900	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ25*02	0
TRA_11901	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ25*01	0
TRA_11902	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ43*01	0
TRA_11903	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ35*02	0
TRA_11904	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ53*01	0
TRA_11905	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ31*02	0
TRA_11906	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ31*01	0
TRA_11907	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ29*01	0
TRA_11908	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ6*01	1
TRA_11909	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ49*01	1
TRA_11910	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ45*02	1
TRA_11911	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ32*02	1
TRA_11912	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ35*01	1
TRA_11913	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ7*01	1
TRA_11914	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ5*01	1
TRA_11915	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ12*01	1
TRA_11916	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ41*01	1
TRA_11917	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ42*01	2
TRA_11918	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ9*02	2
TRA_11919	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ9*01	2
TRA_11920	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ19*01	2
TRA_11921	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ16*01	2
TRA_11922	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ48*01	2
TRA_11923	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ12*02	2
TRA_11924	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ40*01	2
TRA_11925	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ44*01	2
TRA_11926	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ42*02	2
TRA_11927	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ34*02	2
TRA_11928	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ34*01	2
TRA_11930	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ24*02	2
TRA_11931	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ27*01	1
TRA_11932	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ38*01	1
TRA_11933	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ28*01	1
TRA_11934	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ24*01	1
TRA_11935	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ30*01	1
TRA_11936	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ11*01	1
TRA_11937	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ37*01	0
TRA_11938	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ18*01	0
TRA_11939	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ50*01	0
TRA_11940	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ21*02	0
TRA_11941	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ39*01	0
TRA_11942	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ45*01	0
TRA_11943	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ2*01	0
TRA_11944	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ57*01	0
TRA_11945	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ23*01	0
TRA_11946	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ32*01	0
TRA_11947	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ17*01	0
TRA_11948	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ47*01	0
TRA_11949	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ58*01	0
TRA_11950	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ47*02	0
TRA_11951	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ33*01	0
TRA_11952	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ56*01	0
TRA_11953	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ21*01	0
TRA_11954	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ4*02	0
TRA_11955	TRA	TRAV4D-3*06,TRAV4N-3*01	TRAJ43*02	0
TRA_11956	TRA	TRAV4D-3*02	TRAJ6*01	0
TRA_11957	TRA	TRAV4D-3*02	TRAJ49*01	0
TRA_11958	TRA	TRAV4D-3*02	TRAJ45*02	0
TRA_11959	TRA	TRAV4D-3*02	TRAJ32*02	0
TRA_11960	TRA	TRAV4D-3*02	TRAJ35*01	0
TRA_11961	TRA	TRAV4D-3*02	TRAJ7*01	0
TRA_11962	TRA	TRAV4D-3*02	TRAJ5*01	0
TRA_11963	TRA	TRAV4D-3*02	TRAJ12*01	0
TRA_11964	TRA	TRAV4D-3*02	TRAJ41*01	0
TRA_11965	TRA	TRAV4D-3*02	TRAJ42*01	1
TRA_11966	TRA	TRAV4D-3*02	TRAJ9*02	1
TRA_11967	TRA	TRAV4D-3*02	TRAJ9*01	1
TRA_11968	TRA	TRAV4D-3*02	TRAJ19*01	1
TRA_11969	TRA	TRAV4D-3*02	TRAJ16*01	1
TRA_11970	TRA	TRAV4D-3*02	TRAJ48*01	1
TRA_11971	TRA	TRAV4D-3*02	TRAJ12*02	1
TRA_11972	TRA	TRAV4D-3*02	TRAJ40*01	1
TRA_11973	TRA	TRAV4D-3*02	TRAJ44*01	1
TRA_11974	TRA	TRAV4D-3*02	TRAJ13*01	2
TRA_11975	TRA	TRAV4D-3*02	TRAJ22*01	2
TRA_11976	TRA	TRAV4D-3*02	TRAJ15*01	2
TRA_11977	TRA	TRAV4D-3*02	TRAJ52*01	2
TRA_11978	TRA	TRAV4D-3*02	TRAJ26*01	2
TRA_11979	TRA	TRAV4D-3*02	TRAJ25*02	2
TRA_11980	TRA	TRAV4D-3*02	TRAJ25*01	2
TRA_11981	TRA	TRAV4D-3*02	TRAJ43*01	2
TRA_11982	TRA	TRAV4D-3*02	TRAJ35*02	2
TRA_11983	TRA	TRAV4D-3*02	TRAJ53*01	2
TRA_11984	TRA	TRAV4D-3*02	TRAJ31*02	2
TRA_11985	TRA	TRAV4D-3*02	TRAJ31*01	2
TRA_11986	TRA	TRAV4D-3*02	TRAJ29*01	2
TRA_11987	TRA	TRAV4D-3*02	TRAJ37*01	2
TRA_11988	TRA	TRAV4D-3*02	TRAJ18*01	2
TRA_11989	TRA	TRAV4D-3*02	TRAJ50*01	2
TRA_11990	TRA	TRAV4D-3*02	TRAJ21*02	2
TRA_11991	TRA	TRAV4D-3*02	TRAJ39*01	2
TRA_11992	TRA	TRAV4D-3*02	TRAJ45*01	2
TRA_11993	TRA	TRAV4D-3*02	TRAJ2*01	2
TRA_11994	TRA	TRAV4D-3*02	TRAJ57*01	2
TRA_11995	TRA	TRAV4D-3*02	TRAJ23*01	2
TRA_11996	TRA	TRAV4D-3*02	TRAJ32*01	2
TRA_11997	TRA	TRAV4D-3*02	TRAJ17*01	2
TRA_11998	TRA	TRAV4D-3*02	TRAJ47*01	2
TRA_11999	TRA	TRAV4D-3*02	TRAJ58*01	2
TRA_12000	TRA	TRAV4D-3*02	TRAJ47*02	2
TRA_12001	TRA	TRAV4D-3*02	TRAJ33*01	2
TRA_12002	TRA	TRAV4D-3*02	TRAJ56*01	2
TRA_12003	TRA	TRAV4D-3*02	TRAJ21*01	2
TRA_12004	TRA	TRAV4D-3*02	TRAJ4*02	2
TRA_12005	TRA	TRAV4D-3*02	TRAJ43*02	2
TRA_12006	TRA	TRAV4D-3*02	TRAJ42*02	1
TRA_12007	TRA	TRAV4D-3*02	TRAJ34*02	1
TRA_12008	TRA	TRAV4D-3*02	TRAJ34*01	1
TRA_12010	TRA	TRAV4D-3*02	TRAJ24*02	1
TRA_12011	TRA	TRAV4D-3*02	TRAJ27*01	0
TRA_12012	TRA	TRAV4D-3*02	TRAJ38*01	0
TRA_12013	TRA	TRAV4D-3*02	TRAJ28*01	0
TRA_12014	TRA	TRAV4D-3*02	TRAJ24*01	0
TRA_12015	TRA	TRAV4D-3*02	TRAJ30*01	0
TRA_12016	TRA	TRAV4D-3*02	TRAJ11*01	0
TRA_12017	TRA	TRAV4-3*01	TRAJ13*01	0
TRA_12018	TRA	TRAV4-3*01	TRAJ22*01	0
TRA_12019	TRA	TRAV4-3*01	TRAJ15*01	0
TRA_12020	TRA	TRAV4-3*01	TRAJ52*01	0
TRA_12021	TRA	TRAV4-3*01	TRAJ26*01	0
TRA_12022	TRA	TRAV4-3*01	TRAJ25*02	0
TRA_12023	TRA	TRAV4-3*01	TRAJ25*01	0
TRA_12024	TRA	TRAV4-3*01	TRAJ43*01	0
TRA_12025	TRA	TRAV4-3*01	TRAJ35*02	0
TRA_12026	TRA	TRAV4-3*01	TRAJ53*01	0
TRA_12027	TRA	TRAV4-3*01	TRAJ31*02	0
TRA_12028	TRA	TRAV4-3*01	TRAJ31*01	0
TRA_12029	TRA	TRAV4-3*01	TRAJ29*01	0
TRA_12030	TRA	TRAV4-3*01	TRAJ6*01	1
TRA_12031	TRA	TRAV4-3*01	TRAJ49*01	1
TRA_12032	TRA	TRAV4-3*01	TRAJ45*02	1
TRA_12033	TRA	TRAV4-3*01	TRAJ32*02	1
TRA_12034	TRA	TRAV4-3*01	TRAJ35*01	1
TRA_12035	TRA	TRAV4-3*01	TRAJ7*01	1
TRA_12036	TRA	TRAV4-3*01	TRAJ5*01	1
TRA_12037	TRA	TRAV4-3*01	TRAJ12*01	1
TRA_12038	TRA	TRAV4-3*01	TRAJ41*01	1
TRA_12039	TRA	TRAV4-3*01	TRAJ42*01	2
TRA_12040	TRA	TRAV4-3*01	TRAJ9*02	2
TRA_12041	TRA	TRAV4-3*01	TRAJ9*01	2
TRA_12042	TRA	TRAV4-3*01	TRAJ19*01	2
TRA_12043	TRA	TRAV4-3*01	TRAJ16*01	2
TRA_12044	TRA	TRAV4-3*01	TRAJ48*01	2
TRA_12045	TRA	TRAV4-3*01	TRAJ12*02	2
TRA_12046	TRA	TRAV4-3*01	TRAJ40*01	2
TRA_12047	TRA	TRAV4-3*01	TRAJ44*01	2
TRA_12048	TRA	TRAV4-3*01	TRAJ42*02	2
TRA_12049	TRA	TRAV4-3*01	TRAJ34*02	2
TRA_12050	TRA	TRAV4-3*01	TRAJ34*01	2
TRA_12052	TRA	TRAV4-3*01	TRAJ24*02	2
TRA_12053	TRA	TRAV4-3*01	TRAJ27*01	1
TRA_12054	TRA	TRAV4-3*01	TRAJ38*01	1
TRA_12055	TRA	TRAV4-3*01	TRAJ28*01	1
TRA_12056	TRA	TRAV4-3*01	TRAJ24*01	1
TRA_12057	TRA	TRAV4-3*01	TRAJ30*01	1
TRA_12058	TRA	TRAV4-3*01	TRAJ11*01	1
TRA_12059	TRA	TRAV4-3*01	TRAJ37*01	0
TRA_12060	TRA	TRAV4-3*01	TRAJ18*01	0
TRA_12061	TRA	TRAV4-3*01	TRAJ50*01	0
TRA_12062	TRA	TRAV4-3*01	TRAJ21*02	0
TRA_12063	TRA	TRAV4-3*01	TRAJ39*01	0
TRA_12064	TRA	TRAV4-3*01	TRAJ45*01	0
TRA_12065	TRA	TRAV4-3*01	TRAJ2*01	0
TRA_12066	TRA	TRAV4-3*01	TRAJ57*01	0
TRA_12067	TRA	TRAV4-3*01	TRAJ23*01	0
TRA_12068	TRA	TRAV4-3*01	TRAJ32*01	0
TRA_12069	TRA	TRAV4-3*01	TRAJ17*01	0
TRA_12070	TRA	TRAV4-3*01	TRAJ47*01	0
TRA_12071	TRA	TRAV4-3*01	TRAJ58*01	0
TRA_12072	TRA	TRAV4-3*01	TRAJ47*02	0
TRA_12073	TRA	TRAV4-3*01	TRAJ33*01	0
TRA_12074	TRA	TRAV4-3*01	TRAJ56*01	0
TRA_12075	TRA	TRAV4-3*01	TRAJ21*01	0
TRA_12076	TRA	TRAV4-3*01	TRAJ4*02	0
TRA_12077	TRA	TRAV4-3*01	TRAJ43*02	0
TRA_12078	TRA	TRAV4-3*02	TRAJ13*01	0
TRA_12079	TRA	TRAV4-3*02	TRAJ22*01	0
TRA_12080	TRA	TRAV4-3*02	TRAJ15*01	0
TRA_12081	TRA	TRAV4-3*02	TRAJ52*01	0
TRA_12082	TRA	TRAV4-3*02	TRAJ26*01	0
TRA_12083	TRA	TRAV4-3*02	TRAJ25*02	0
TRA_12084	TRA	TRAV4-3*02	TRAJ25*01	0
TRA_12085	TRA	TRAV4-3*02	TRAJ43*01	0
TRA_12086	TRA	TRAV4-3*02	TRAJ35*02	0
TRA_12087	TRA	TRAV4-3*02	TRAJ53*01	0
TRA_12088	TRA	TRAV4-3*02	TRAJ31*02	0
TRA_12089	TRA	TRAV4-3*02	TRAJ31*01	0
TRA_12090	TRA	TRAV4-3*02	TRAJ29*01	0
TRA_12091	TRA	TRAV4-3*02	TRAJ6*01	1
TRA_12092	TRA	TRAV4-3*02	TRAJ49*01	1
TRA_12093	TRA	TRAV4-3*02	TRAJ45*02	1
TRA_12094	TRA	TRAV4-3*02	TRAJ32*02	1
TRA_12095	TRA	TRAV4-3*02	TRAJ35*01	1
TRA_12096	TRA	TRAV4-3*02	TRAJ7*01	1
TRA_12097	TRA	TRAV4-3*02	TRAJ5*01	1
TRA_12098	TRA	TRAV4-3*02	TRAJ12*01	1
TRA_12099	TRA	TRAV4-3*02	TRAJ41*01	1
TRA_12100	TRA	TRAV4-3*02	TRAJ42*01	2
TRA_12101	TRA	TRAV4-3*02	TRAJ9*02	2
TRA_12102	TRA	TRAV4-3*02	TRAJ9*01	2
TRA_12103	TRA	TRAV4-3*02	TRAJ19*01	2
TRA_12104	TRA	TRAV4-3*02	TRAJ16*01	2
TRA_12105	TRA	TRAV4-3*02	TRAJ48*01	2
TRA_12106	TRA	TRAV4-3*02	TRAJ12*02	2
TRA_12107	TRA	TRAV4-3*02	TRAJ40*01	2
TRA_12108	TRA	TRAV4-3*02	TRAJ44*01	2
TRA_12109	TRA	TRAV4-3*02	TRAJ42*02	2
TRA_12110	TRA	TRAV4-3*02	TRAJ34*02	2
TRA_12111	TRA	TRAV4-3*02	TRAJ34*01	2
TRA_12113	TRA	TRAV4-3*02	TRAJ24*02	2
TRA_12114	TRA	TRAV4-3*02	TRAJ27*01	1
TRA_12115	TRA	TRAV4-3*02	TRAJ38*01	1
TRA_12116	TRA	TRAV4-3*02	TRAJ28*01	1
TRA_12117	TRA	TRAV4-3*02	TRAJ24*01	1
TRA_12118	TRA	TRAV4-3*02	TRAJ30*01	1
TRA_12119	TRA	TRAV4-3*02	TRAJ11*01	1
TRA_12120	TRA	TRAV4-3*02	TRAJ37*01	0
TRA_12121	TRA	TRAV4-3*02	TRAJ18*01	0
TRA_12122	TRA	TRAV4-3*02	TRAJ50*01	0
TRA_12123	TRA	TRAV4-3*02	TRAJ21*02	0
TRA_12124	TRA	TRAV4-3*02	TRAJ39*01	0
TRA_12125	TRA	TRAV4-3*02	TRAJ45*01	0
TRA_12126	TRA	TRAV4-3*02	TRAJ2*01	0
TRA_12127	TRA	TRAV4-3*02	TRAJ57*01	0
TRA_12128	TRA	TRAV4-3*02	TRAJ23*01	0
TRA_12129	TRA	TRAV4-3*02	TRAJ32*01	0
TRA_12130	TRA	TRAV4-3*02	TRAJ17*01	0
TRA_12131	TRA	TRAV4-3*02	TRAJ47*01	0
TRA_12132	TRA	TRAV4-3*02	TRAJ58*01	0
TRA_12133	TRA	TRAV4-3*02	TRAJ47*02	0
TRA_12134	TRA	TRAV4-3*02	TRAJ33*01	0
TRA_12135	TRA	TRAV4-3*02	TRAJ56*01	0
TRA_12136	TRA	TRAV4-3*02	TRAJ21*01	0
TRA_12137	TRA	TRAV4-3*02	TRAJ4*02	0
TRA_12138	TRA	TRAV4-3*02	TRAJ43*02	0
TRA_12139	TRA	TRAV4D-4*04	TRAJ42*01	0
TRA_12140	TRA	TRAV4D-4*04	TRAJ9*02	0
TRA_12141	TRA	TRAV4D-4*04	TRAJ9*01	0
TRA_12142	TRA	TRAV4D-4*04	TRAJ19*01	0
TRA_12143	TRA	TRAV4D-4*04	TRAJ16*01	0
TRA_12144	TRA	TRAV4D-4*04	TRAJ48*01	0
TRA_12145	TRA	TRAV4D-4*04	TRAJ12*02	0
TRA_12146	TRA	TRAV4D-4*04	TRAJ40*01	0
TRA_12147	TRA	TRAV4D-4*04	TRAJ44*01	0
TRA_12148	TRA	TRAV4D-4*04	TRAJ13*01	1
TRA_12149	TRA	TRAV4D-4*04	TRAJ22*01	1
TRA_12150	TRA	TRAV4D-4*04	TRAJ15*01	1
TRA_12151	TRA	TRAV4D-4*04	TRAJ52*01	1
TRA_12152	TRA	TRAV4D-4*04	TRAJ26*01	1
TRA_12153	TRA	TRAV4D-4*04	TRAJ25*02	1
TRA_12154	TRA	TRAV4D-4*04	TRAJ25*01	1
TRA_12155	TRA	TRAV4D-4*04	TRAJ43*01	1
TRA_12156	TRA	TRAV4D-4*04	TRAJ35*02	1
TRA_12157	TRA	TRAV4D-4*04	TRAJ53*01	1
TRA_12158	TRA	TRAV4D-4*04	TRAJ31*02	1
TRA_12159	TRA	TRAV4D-4*04	TRAJ31*01	1
TRA_12160	TRA	TRAV4D-4*04	TRAJ29*01	1
TRA_12161	TRA	TRAV4D-4*04	TRAJ6*01	2
TRA_12162	TRA	TRAV4D-4*04	TRAJ49*01	2
TRA_12163	TRA	TRAV4D-4*04	TRAJ45*02	2
TRA_12164	TRA	TRAV4D-4*04	TRAJ32*02	2
TRA_12165	TRA	TRAV4D-4*04	TRAJ35*01	2
TRA_12166	TRA	TRAV4D-4*04	TRAJ7*01	2
TRA_12167	TRA	TRAV4D-4*04	TRAJ5*01	2
TRA_12168	TRA	TRAV4D-4*04	TRAJ12*01	2
TRA_12169	TRA	TRAV4D-4*04	TRAJ41*01	2
TRA_12170	TRA	TRAV4D-4*04	TRAJ27*01	2
TRA_12171	TRA	TRAV4D-4*04	TRAJ38*01	2
TRA_12172	TRA	TRAV4D-4*04	TRAJ28*01	2
TRA_12173	TRA	TRAV4D-4*04	TRAJ24*01	2
TRA_12174	TRA	TRAV4D-4*04	TRAJ30*01	2
TRA_12175	TRA	TRAV4D-4*04	TRAJ11*01	2
TRA_12176	TRA	TRAV4D-4*04	TRAJ37*01	1
TRA_12177	TRA	TRAV4D-4*04	TRAJ18*01	1
TRA_12178	TRA	TRAV4D-4*04	TRAJ50*01	1
TRA_12179	TRA	TRAV4D-4*04	TRAJ21*02	1
TRA_12180	TRA	TRAV4D-4*04	TRAJ39*01	1
TRA_12181	TRA	TRAV4D-4*04	TRAJ45*01	1
TRA_12182	TRA	TRAV4D-4*04	TRAJ2*01	1
TRA_12183	TRA	TRAV4D-4*04	TRAJ57*01	1
TRA_12184	TRA	TRAV4D-4*04	TRAJ23*01	1
TRA_12185	TRA	TRAV4D-4*04	TRAJ32*01	1
TRA_12186	TRA	TRAV4D-4*04	TRAJ17*01	1
TRA_12187	TRA	TRAV4D-4*04	TRAJ47*01	1
TRA_12188	TRA	TRAV4D-4*04	TRAJ58*01	1
TRA_12189	TRA	TRAV4D-4*04	TRAJ47*02	1
TRA_12190	TRA	TRAV4D-4*04	TRAJ33*01	1
TRA_12191	TRA	TRAV4D-4*04	TRAJ56*01	1
TRA_12192	TRA	TRAV4D-4*04	TRAJ21*01	1
TRA_12193	TRA	TRAV4D-4*04	TRAJ4*02	1
TRA_12194	TRA	TRAV4D-4*04	TRAJ43*02	1
TRA_12195	TRA	TRAV4D-4*04	TRAJ42*02	0
TRA_12196	TRA	TRAV4D-4*04	TRAJ34*02	0
TRA_12197	TRA	TRAV4D-4*04	TRAJ34*01	0
TRA_12199	TRA	TRAV4D-4*04	TRAJ24*02	0
TRA_12200	TRA	TRAV4D-4*01	TRAJ13*01	0
TRA_12201	TRA	TRAV4D-4*01	TRAJ22*01	0
TRA_12202	TRA	TRAV4D-4*01	TRAJ15*01	0
TRA_12203	TRA	TRAV4D-4*01	TRAJ52*01	0
TRA_12204	TRA	TRAV4D-4*01	TRAJ26*01	0
TRA_12205	TRA	TRAV4D-4*01	TRAJ25*02	0
TRA_12206	TRA	TRAV4D-4*01	TRAJ25*01	0
TRA_12207	TRA	TRAV4D-4*01	TRAJ43*01	0
TRA_12208	TRA	TRAV4D-4*01	TRAJ35*02	0
TRA_12209	TRA	TRAV4D-4*01	TRAJ53*01	0
TRA_12210	TRA	TRAV4D-4*01	TRAJ31*02	0
TRA_12211	TRA	TRAV4D-4*01	TRAJ31*01	0
TRA_12212	TRA	TRAV4D-4*01	TRAJ29*01	0
TRA_12213	TRA	TRAV4D-4*01	TRAJ6*01	1
TRA_12214	TRA	TRAV4D-4*01	TRAJ49*01	1
TRA_12215	TRA	TRAV4D-4*01	TRAJ45*02	1
TRA_12216	TRA	TRAV4D-4*01	TRAJ32*02	1
TRA_12217	TRA	TRAV4D-4*01	TRAJ35*01	1
TRA_12218	TRA	TRAV4D-4*01	TRAJ7*01	1
TRA_12219	TRA	TRAV4D-4*01	TRAJ5*01	1
TRA_12220	TRA	TRAV4D-4*01	TRAJ12*01	1
TRA_12221	TRA	TRAV4D-4*01	TRAJ41*01	1
TRA_12222	TRA	TRAV4D-4*01	TRAJ42*01	2
TRA_12223	TRA	TRAV4D-4*01	TRAJ9*02	2
TRA_12224	TRA	TRAV4D-4*01	TRAJ9*01	2
TRA_12225	TRA	TRAV4D-4*01	TRAJ19*01	2
TRA_12226	TRA	TRAV4D-4*01	TRAJ16*01	2
TRA_12227	TRA	TRAV4D-4*01	TRAJ48*01	2
TRA_12228	TRA	TRAV4D-4*01	TRAJ12*02	2
TRA_12229	TRA	TRAV4D-4*01	TRAJ40*01	2
TRA_12230	TRA	TRAV4D-4*01	TRAJ44*01	2
TRA_12231	TRA	TRAV4D-4*01	TRAJ42*02	2
TRA_12232	TRA	TRAV4D-4*01	TRAJ34*02	2
TRA_12233	TRA	TRAV4D-4*01	TRAJ34*01	2
TRA_12235	TRA	TRAV4D-4*01	TRAJ24*02	2
TRA_12236	TRA	TRAV4D-4*01	TRAJ27*01	1
TRA_12237	TRA	TRAV4D-4*01	TRAJ38*01	1
TRA_12238	TRA	TRAV4D-4*01	TRAJ28*01	1
TRA_12239	TRA	TRAV4D-4*01	TRAJ24*01	1
TRA_12240	TRA	TRAV4D-4*01	TRAJ30*01	1
TRA_12241	TRA	TRAV4D-4*01	TRAJ11*01	1
TRA_12242	TRA	TRAV4D-4*01	TRAJ37*01	0
TRA_12243	TRA	TRAV4D-4*01	TRAJ18*01	0
TRA_12244	TRA	TRAV4D-4*01	TRAJ50*01	0
TRA_12245	TRA	TRAV4D-4*01	TRAJ21*02	0
TRA_12246	TRA	TRAV4D-4*01	TRAJ39*01	0
TRA_12247	TRA	TRAV4D-4*01	TRAJ45*01	0
TRA_12248	TRA	TRAV4D-4*01	TRAJ2*01	0
TRA_12249	TRA	TRAV4D-4*01	TRAJ57*01	0
TRA_12250	TRA	TRAV4D-4*01	TRAJ23*01	0
TRA_12251	TRA	TRAV4D-4*01	TRAJ32*01	0
TRA_12252	TRA	TRAV4D-4*01	TRAJ17*01	0
TRA_12253	TRA	TRAV4D-4*01	TRAJ47*01	0
TRA_12254	TRA	TRAV4D-4*01	TRAJ58*01	0
TRA_12255	TRA	TRAV4D-4*01	TRAJ47*02	0
TRA_12256	TRA	TRAV4D-4*01	TRAJ33*01	0
TRA_12257	TRA	TRAV4D-4*01	TRAJ56*01	0
TRA_12258	TRA	TRAV4D-4*01	TRAJ21*01	0
TRA_12259	TRA	TRAV4D-4*01	TRAJ4*02	0
TRA_12260	TRA	TRAV4D-4*01	TRAJ43*02	0
TRA_12261	TRA	TRAV4D-4*02	TRAJ6*01	0
TRA_12262	TRA	TRAV4D-4*02	TRAJ49*01	0
TRA_12263	TRA	TRAV4D-4*02	TRAJ45*02	0
TRA_12264	TRA	TRAV4D-4*02	TRAJ32*02	0
TRA_12265	TRA	TRAV4D-4*02	TRAJ35*01	0
TRA_12266	TRA	TRAV4D-4*02	TRAJ7*01	0
TRA_12267	TRA	TRAV4D-4*02	TRAJ5*01	0
TRA_12268	TRA	TRAV4D-4*02	TRAJ12*01	0
TRA_12269	TRA	TRAV4D-4*02	TRAJ41*01	0
TRA_12270	TRA	TRAV4D-4*02	TRAJ42*01	1
TRA_12271	TRA	TRAV4D-4*02	TRAJ9*02	1
TRA_12272	TRA	TRAV4D-4*02	TRAJ9*01	1
TRA_12273	TRA	TRAV4D-4*02	TRAJ19*01	1
TRA_12274	TRA	TRAV4D-4*02	TRAJ16*01	1
TRA_12275	TRA	TRAV4D-4*02	TRAJ48*01	1
TRA_12276	TRA	TRAV4D-4*02	TRAJ12*02	1
TRA_12277	TRA	TRAV4D-4*02	TRAJ40*01	1
TRA_12278	TRA	TRAV4D-4*02	TRAJ44*01	1
TRA_12279	TRA	TRAV4D-4*02	TRAJ13*01	2
TRA_12280	TRA	TRAV4D-4*02	TRAJ22*01	2
TRA_12281	TRA	TRAV4D-4*02	TRAJ15*01	2
TRA_12282	TRA	TRAV4D-4*02	TRAJ52*01	2
TRA_12283	TRA	TRAV4D-4*02	TRAJ26*01	2
TRA_12284	TRA	TRAV4D-4*02	TRAJ25*02	2
TRA_12285	TRA	TRAV4D-4*02	TRAJ25*01	2
TRA_12286	TRA	TRAV4D-4*02	TRAJ43*01	2
TRA_12287	TRA	TRAV4D-4*02	TRAJ35*02	2
TRA_12288	TRA	TRAV4D-4*02	TRAJ53*01	2
TRA_12289	TRA	TRAV4D-4*02	TRAJ31*02	2
TRA_12290	TRA	TRAV4D-4*02	TRAJ31*01	2
TRA_12291	TRA	TRAV4D-4*02	TRAJ29*01	2
TRA_12292	TRA	TRAV4D-4*02	TRAJ37*01	2
TRA_12293	TRA	TRAV4D-4*02	TRAJ18*01	2
TRA_12294	TRA	TRAV4D-4*02	TRAJ50*01	2
TRA_12295	TRA	TRAV4D-4*02	TRAJ21*02	2
TRA_12296	TRA	TRAV4D-4*02	TRAJ39*01	2
TRA_12297	TRA	TRAV4D-4*02	TRAJ45*01	2
TRA_12298	TRA	TRAV4D-4*02	TRAJ2*01	2
TRA_12299	TRA	TRAV4D-4*02	TRAJ57*01	2
TRA_12300	TRA	TRAV4D-4*02	TRAJ23*01	2
TRA_12301	TRA	TRAV4D-4*02	TRAJ32*01	2
TRA_12302	TRA	TRAV4D-4*02	TRAJ17*01	2
TRA_12303	TRA	TRAV4D-4*02	TRAJ47*01	2
TRA_12304	TRA	TRAV4D-4*02	TRAJ58*01	2
TRA_12305	TRA	TRAV4D-4*02	TRAJ47*02	2
TRA_12306	TRA	TRAV4D-4*02	TRAJ33*01	2
TRA_12307	TRA	TRAV4D-4*02	TRAJ56*01	2
TRA_12308	TRA	TRAV4D-4*02	TRAJ21*01	2
